id,tipo,id_publicacion,partido,comentario,likes_comentario,usuario,nombre_usuario,fecha_comentario,platform,tematica,opinion
1444079477751644,comentario,2985916951613106,,"Las plazas se han convertido en lugar de botellones, gritos, motos a toda pastilla etc. Yo lo vivo en la plaza que está detrás de los juzgados. Es insoportable!",1,pfbid02n1nj53N4whmx59cAm27QDervZCQ87UFNKQTi85cCVPB1BTBUPeGqYfWhyFRRUXQbl,Sonia Rodríguez Tejada,2026-06-01,facebook,politica,neutra
1444079477751644,comentario,2985916951613106,,"Si sois vosotros los que lleváis sillas y sofás, no son los que hacen botellón",0,pfbid022uKDozbJqJcyFLaMUz4EAhcRfeQEVvmFyhFEdx8yAk3HZK1hYFWe19P2KHCBYvytl,Genis Del Pozo Reig,2026-06-02,facebook,politica,neutra
1444079477751644,comentario,2985916951613106,,"Yo me he criado allí. Y ahora da asco pasar , basura, ratas etc",0,pfbid02DV5MAzCiGdcy3e6fQBUBQK3fkRER83NueaYNWDCFagwapsXt6W78DNKRKTuHVrQ1l,Anamari Martinez Marin,2026-06-02,facebook,urbanismo_limpieza,negativa
1444079477751644,comentario,2985916951613106,,Qué pena de Rubí que asco de gentuza que vive y los del Ayuntamiento ya les vale no se preocupan de nada fatal está todo rubí hecho una m***** y según qué sitios da pena,1,pfbid0XuG5rWAW64GW8RX1jbAU8GC4AGW5z917zENTKpvwAYTwsKLTP7y4PYPGccSHvib4l,Ana Zahiño Espejo,2026-06-01,facebook,politica,negativa
1450523213785154,comentario,pfbid02xozyWNet4E8Esi3JL8rNEJe3GJrzRH8j4FEBFrQXULa7LvFLmrRvD2aVpjmZAXxUl,,"Ja comencem a fer campanya?
Un resum basic de com anat els 3 anys de legislatura
Es diu amb una frase: Rubi esta pitjor que fa 4 anys",8,100000010672105,Lluis Dalmau Ferrer,2026-06-01,facebook,politica,neutra
1450523213785154,comentario,pfbid02xozyWNet4E8Esi3JL8rNEJe3GJrzRH8j4FEBFrQXULa7LvFLmrRvD2aVpjmZAXxUl,,Has deixat al poble sensa aparcament. Aixi afaboreixes el comerç de proximitat.,3,100000699649070,Judith Urgell Ivern,2026-06-01,facebook,urbanismo_limpieza,neutra
1450523213785154,comentario,pfbid02xozyWNet4E8Esi3JL8rNEJe3GJrzRH8j4FEBFrQXULa7LvFLmrRvD2aVpjmZAXxUl,,de la estafa del agua se ha conentado algo?? gente con subidas de hasta el 200% en el recibo del agua,1,pfbid02JgAg8WNFwxGcD1neF3gMhrHacCCqxuLNEGZBQ7zfj9Q2gJi3VK1K46qrZDWBoG8fl,Josep Pascual,2026-06-01,facebook,otros,neutra
1450523213785154,comentario,pfbid02xozyWNet4E8Esi3JL8rNEJe3GJrzRH8j4FEBFrQXULa7LvFLmrRvD2aVpjmZAXxUl,,Y el hospital tan necesario para cuando anamari???,1,pfbid0bBqDQvY8FfAsXwmyNeXbUym9KLpYVzbno2FywPjRUvGyK4KSeQovLLPc8tkb4qaEl,Juan Carlos Calderón,2026-06-02,facebook,salut_sanitat,neutra
1450523213785154,comentario,pfbid02xozyWNet4E8Esi3JL8rNEJe3GJrzRH8j4FEBFrQXULa7LvFLmrRvD2aVpjmZAXxUl,,Qué maravilla de balance. Se ve que en las reuniones del centro se vive en un Rubí paralelo.Debe ser que el gasto excesivo y la falta de seguridad se quedaron atascados en el aparcamiento del que tanto hablan.A ver si en la reunión de mi barrio  nos toca el Rubí real.,0,pfbid0t1jXbCVJ116r1qW4r2JDRiwHkeCjKjzPiwSAzX1hMhL7p5tpiRKXXDAyrAWHxjUgl,Pedro Hidalgo Proia,2026-06-01,facebook,politica,neutra
1450523213785154,comentario,pfbid02xozyWNet4E8Esi3JL8rNEJe3GJrzRH8j4FEBFrQXULa7LvFLmrRvD2aVpjmZAXxUl,,Zurda corta las hierbas,0,pfbid0wK52GGnSWHM2ViRMjkfnZm5ksJ1hFuLBnGsZ5h7jBWPbT6gSMVaqb49FtnwbBtBcl,Luis Nuñez,2026-06-01,facebook,urbanismo_limpieza,neutra
1450523213785154,comentario,pfbid02xozyWNet4E8Esi3JL8rNEJe3GJrzRH8j4FEBFrQXULa7LvFLmrRvD2aVpjmZAXxUl,,Ya Os queda poco de Mandato Rojill@s Palid@s!!!!!,0,100003252612171,Oscar Barranquero Gomez,2026-06-02,facebook,otros,neutra
1448195960684546,comentario,3373760019452799,,Inaguracio electoralista i sense pasar el vist i plau de l’UCO O UDEF,3,100000010672105,Lluis Dalmau Ferrer,2026-05-30,facebook,politica,neutra
1448195960684546,comentario,3373760019452799,,Molt be,0,pfbid0u7jMuxmE2ZP2EHvPStt9C2cwrSgbokERsMiXDNXXVGEkSHjAybA2ZTQ9Y4CMP6dDl,Carlos Martínez Carmona,2026-05-31,facebook,reaccio_emocional,positiva
1448195960684546,comentario,3373760019452799,,,0,pfbid0p7EQDdXcj1nJTLQppDEPJugqt8rRHCgmvbhcbQzy5sT3TUyZEzHRT1e8e924xnRVl,Joana Fernández González,2026-05-30,facebook,sin_texto,neutra
1448195960684546,comentario,3373760019452799,,,1,pfbid08nAH1k25i3Vvq8A4iTMRQeANvMvHQnwAmm1Z1V8WGCVF6tqMck96Z5XdUVnBNYgRl,Marita Herrera Robles,2026-05-30,facebook,sin_texto,neutra
1448195960684546,comentario,3373760019452799,,,0,pfbid02JHnC6CHZUHvNmDm7MmuGA1GSdgdj4YNePzmUmqmEWDpixPpLAMa44LUMXkdMXA6Tl,Francisco Hernandez Pallarols,2026-05-30,facebook,sin_texto,neutra
1448195960684546,comentario,3373760019452799,,👍👏👏👏⚽️⚽️⚽️,0,pfbid02QMscFbYxXurXchKYKxuLdZozg3BJsP4SprUwVMfCWi3wu3rPaRCzhDNfteFTSv9Dl,Jose Luis Dorado Moreno,2026-05-30,facebook,otros,positiva
1448195960684546,comentario,3373760019452799,,,0,pfbid0u7jMuxmE2ZP2EHvPStt9C2cwrSgbokERsMiXDNXXVGEkSHjAybA2ZTQ9Y4CMP6dDl,Carlos Martínez Carmona,2026-05-31,facebook,sin_texto,neutra
1448195960684546,comentario,3373760019452799,,Anda bonito...rubi hecho una mierda ...para eso si llego...casino tanbien..resto hay que esperar votos para que vuelvas salir..,0,pfbid02j6QQLhmd3QkJPVqmm7g8HjNhfmj3K2JQQb7vNvjbF9b3PoHdejFFwThq3Hidn5sBl,Rayito Pincho,2026-06-01,facebook,politica,neutra
1604362235024427,comentario,pfbid02Y8FmWASRHq71PcLQ8TMmrpfjggD4pzWenp3rWLwkeFKvFaj2qKCw2w1y57gretvMl,,"Teniu raó, tenim empreses exemplars i també unes que no són i aquestes són les que s'aprofiten d'un ajuntament partidari d'industrialitzar sense cap control sobre elles. I s'ha de tindre mà dura amb les empreses que no respecten la ciutadania ni els seus treballadors, pot ser que un ajuntament d'esquerres miri per tot això ja.",0,pfbid02LRqoXC2SG4WU8v74p2YeJXpw68ProPAqY7zQuGWDdb25m8YaZrZaTsGdwKMXzUgml,Jordi Vericat,2026-06-02,facebook,politica,neutra
1603754971751820,comentario,pfbid0tRKgqjsWh1HLg8UnsRmCzvaSR1eHRpxFF8tej7CxiAb3JTwdv2hhUdkdQzasszmwl,,"Ja ha començat la campanya no?
Amb mentides clar com es la recuperacio del Casino que es d’us exclusio de l’Ajuntament i partit socialista
Altra mentida es la falsa seguretat que hi ha a Rubi on la ciutat continua estan insegura 
I clar s’ha de dir tot el que no ha fet 
Per tot aixo Rubi cada dia esta pitjor",2,100000010672105,Lluis Dalmau Ferrer,2026-06-02,facebook,politica,negativa
1603754971751820,comentario,pfbid0tRKgqjsWh1HLg8UnsRmCzvaSR1eHRpxFF8tej7CxiAb3JTwdv2hhUdkdQzasszmwl,,"Hem llegit que l'alcaldessa afirma que treballen amb la satisfacció de tenir un Rubí millor cada dia.

I tant de bo aquesta sensació fos compartida per tots els veïns.

Però quan parlem amb la gent del carrer, ens trobem preocupacions molt diferents:

- urbanitzacions amb infraestructures envellides,
- problemes de mobilitat que fa anys que s'arrosseguen,
- comerços que tanquen,
- manca de manteniment en alguns espais públics,
- i una sensació creixent que Rubí podria donar molt més de si.

Des d'@Rubí no negarem els avenços que s'hagin fet.
El que diem és que no n'hi ha prou.

Una ciutat no es mesura per la satisfacció del govern.
Es mesura per la satisfacció dels seus veïns.

I per això volem escoltar una pregunta molt simple:

💬 Tu creus que Rubí està millor avui que fa 10 anys?

Us llegim.
#dittoxrubí
@Rubí",0,pfbid0sxgAsXMc1HhZkm1FMFm1kiSRhqSWQAeiMNeXAG9G7QB6UStHvBk8QfpbEHR43Mxkl,Jordi Dittox Rubi,2026-06-02,facebook,politica,positiva
1603754971751820,comentario,pfbid0tRKgqjsWh1HLg8UnsRmCzvaSR1eHRpxFF8tej7CxiAb3JTwdv2hhUdkdQzasszmwl,,"😮 Ho poden fer totes les forces, grups, o entitats municipals això??. (utilitzar el Casino)
Es tant sols una pregunta.",1,pfbid0xv7kQwpRUWGWYriTY1ZfBb366y3qVQEG6qmr77Va9UidHCERpmhk8nqxZBicBQH2l,Francesc Ambudio Coll,2026-06-01,facebook,solidaritat_social,neutra
1603754971751820,comentario,pfbid0tRKgqjsWh1HLg8UnsRmCzvaSR1eHRpxFF8tej7CxiAb3JTwdv2hhUdkdQzasszmwl,,de la estafa del Agua no ha dicho nada no???? subidas de hasta 200% a los ciudadanos,0,pfbid02JgAg8WNFwxGcD1neF3gMhrHacCCqxuLNEGZBQ7zfj9Q2gJi3VK1K46qrZDWBoG8fl,Josep Pascual,2026-06-01,facebook,otros,neutra
1603754971751820,comentario,pfbid0tRKgqjsWh1HLg8UnsRmCzvaSR1eHRpxFF8tej7CxiAb3JTwdv2hhUdkdQzasszmwl,,¡Descarada propaganda electoral!,0,pfbid0b9eXksSdgcXED4767gXB2CPXnvZYKn1GKzDgcQ7SeF3Qax7GMkBBbeCyyuPf7Cynl,Luis Díez Ozores,2026-06-02,facebook,politica,neutra
1603754971751820,comentario,pfbid0tRKgqjsWh1HLg8UnsRmCzvaSR1eHRpxFF8tej7CxiAb3JTwdv2hhUdkdQzasszmwl,,La recuperación del Casino? A qué precio HIPOCRESÍA al Poder,0,pfbid02QpQpGqxC8Jfwzxuc9Js5XJ3ikQjW7f5u9oq2zvq4fkNZaurLWLRauC9owFdKBfh7l,David Iglesias Mañas,2026-06-01,facebook,politica,neutra
1348929700668852,comentario,1757131188993191,,Pero que canta mañana sois todos los políticos,0,pfbid0XuG5rWAW64GW8RX1jbAU8GC4AGW5z917zENTKpvwAYTwsKLTP7y4PYPGccSHvib4l,Ana Zahiño Espejo,2026-05-31,facebook,politica,neutra
1347992284095927,comentario,837278579046735,,,0,pfbid02ftXeEzrJoDw1r2VJqZQanB7jQWayRUspCFn1JCziuAUAGaVVFzGncBFMR948iUqjl,Alicia Casademunt Codina,2026-05-30,facebook,sin_texto,neutra
1347992284095927,comentario,837278579046735,,"El partido más corrupto de la historia,queriendo gobernar por las malas,con policías,jueces y fiscales corruptos,que os den",2,pfbid02F866DJpdxLd6GcjNkGuTAcbYEPRX84DhsTDWUovdb33BVYiVk6ppMQffQ2Jt83ABl,Antonio Lopez,2026-05-30,facebook,politica,neutra
1347992284095927,comentario,837278579046735,,Este no necesita abuelo o abuela,3,pfbid0XuG5rWAW64GW8RX1jbAU8GC4AGW5z917zENTKpvwAYTwsKLTP7y4PYPGccSHvib4l,Ana Zahiño Espejo,2026-05-30,facebook,gent_gran,neutra
1347992284095927,comentario,837278579046735,,No hace nada en todo el año y se apunta las propuestas hasta de las empresas que sera lo siguiente,1,61572386260535,Sheila Gonzalez ,2026-05-30,facebook,economia_empresa,neutra
1347992284095927,comentario,837278579046735,,Siempre hace lo mismo jajaja cuando sabe que se va a hacer o sale para decir que es suyo o para criticar que se haga y luego se quiere apuntar el tanto,1,pfbid0GiNWiYqG1vcS6dB5kkXETwFW9PpC9SgR3gCcdBRzX1NkqX9fxP26qtgQqgZ6aTWKl,Susana Mendez,2026-06-01,facebook,otros,neutra
1309262387979314,comentario,1304272334596382,,"Està bé demanar diversitat al comerç, però s'haurien de buscar places d'aparcament, l'oferta que hi ha ara és insuficient. Hi ha gran part de la població que no viu a prop del centre i no va per llunyania i per problemes d'accessibilitat, hi ha una gran bombolla urbana que ni el transport públic abasta.",5,100003475203971,Andres Mendez Mendez,2026-05-29,facebook,mobilitat_transit,neutra
1309262387979314,comentario,1304272334596382,,A les hores que feu quan esteu compinxats amb PSC? Solament parar la mà?,3,pfbid032M6aQz3dXqRJpiDa2cUEaPXtndTVzn2VWtN6NcAdUq2SyNcPycmmdBuf5oYmW5G6l,Joan Calaf Vivancos,2026-05-30,facebook,politica,neutra
1309262387979314,comentario,1304272334596382,,"Et dono la raó per, jo demanaria un forn per el celiacs que sempre tenim que anar força de Rubí",1,pfbid0KitYSQu7Yv7j1WLtz4DneaG1hfVacAkK8rzVNLrJJPWPVYXpVG8RoJmVJoZPxLK7l,Cristina Masdeu,2026-05-29,facebook,tecnologia_innovacio,neutra
1309262387979314,comentario,1304272334596382,,I què proposeu? Posar més mesquites???? Només sabeu Fer això,0,pfbid0ndcQ6jpJt7xXaRqSyD52z13udTp49JkvFyCrAvsR2j19dD3gXhZfGSHMsHZoteNVl,Jordi Parra,2026-06-02,facebook,otros,neutra
1309262387979314,comentario,1304272334596382,,Uns quants croassants et fan falta menjar a tú...,1,pfbid0HoPLbVKDgtTszvXZrKQECNnr1nsTGRp6kvQBnMyouutZWb93TzeTzwXf33bwjUYnl,Angela Molina,2026-05-29,facebook,otros,neutra
1309262387979314,comentario,1304272334596382,,I les botigues de ungles postisses!,0,pfbid02QP5G2bDNuYfkC17Ac7Hzj2TZXVq9iRdtujZsxSFgKDPVndQ96s6WFCawXBKVtrCMl,Albert Espin,2026-05-30,facebook,otros,neutra
1309262387979314,comentario,1304272334596382,,🤮🤮🤮🤮,0,pfbid02yNsZjNq3VbFEU7zQi9T94ZWo3iEVpMNTBRZfshppWUFxLJrCmja2nyvMYAcXzTnil,Jonathan Marin Rueda,2026-05-30,facebook,otros,neutra
1309262387979314,comentario,1304272334596382,,"Chorrada más grande...... Comercios sin ayudas y la gente q no puede ni aparcar, más cosas hay q cambiar",0,pfbid0HbGGYEBLUihrSX8QSVRAmjBgTvgW7DPbPDSGfvy5RbuRkftuWmsY3jU971Dj1aiel,Montse Paredes,2026-05-29,facebook,politica,neutra
1309262387979314,comentario,1304272334596382,,Yo quiero una tienda de telas que sean muy baratas  a trozos o peso,0,pfbid036d1BP3J2w4xGzTt8RoDmWq5fJYpWjAwCySyKT9QEpAg4tiXoB2PUCjuq8adrTf51l,Leo Llopart,2026-05-29,facebook,joventut_educacio,neutra
1309262387979314,comentario,1304272334596382,,"Yo quiero un corte inglés en las torres y un c&a en la calle mayor, puede ser?",0,100007711004416,Berto Romero,2026-05-29,facebook,otros,neutra
1302660955306124,comentario,913829575041893,,Esquema nus roba junto al.psoe ...recordi ni plaus ni pliste solun queren robarnus ?,0,pfbid023BUf2kerPicXg21bhKrTDMahi3D7sVJjUukohENVcCFBSgnSe2h8ras9XpYr7fwWl,Juan Nieto,2026-05-20,facebook,seguridad,positiva
1302660955306124,comentario,913829575041893,,,0,100029127373137,Toni Rh,2026-05-21,facebook,sin_texto,neutra
1302660955306124,comentario,913829575041893,,,0,100029127373137,Toni Rh,2026-05-21,facebook,sin_texto,neutra
1302660955306124,comentario,913829575041893,,,0,100029127373137,Toni Rh,2026-05-21,facebook,sin_texto,neutra
1302660955306124,comentario,913829575041893,,,0,100029127373137,Toni Rh,2026-05-21,facebook,sin_texto,neutra
1302660955306124,comentario,913829575041893,,,0,100029127373137,Toni Rh,2026-05-21,facebook,sin_texto,neutra
1302660955306124,comentario,913829575041893,,,0,100029127373137,Toni Rh,2026-05-21,facebook,sin_texto,neutra
1302660955306124,comentario,913829575041893,,,0,100029127373137,Toni Rh,2026-05-21,facebook,sin_texto,neutra
1302660955306124,comentario,913829575041893,,,0,100029127373137,Toni Rh,2026-05-21,facebook,sin_texto,neutra
1309143267995931,comentario,809074538952616,,Nou contracte de parcs i jardins 🌳,0,100067008107763,En Comú Podem Rubí,2026-05-31,facebook,medio_ambiente,neutra
1309143267995931,comentario,809074538952616,,Doncs podeu començar amb el pipican de antoni sedo que ha em patit accident amb un gosset per les espigues i tambe amb els arbres de avinguda coma i ribas que están malalts i están destroçan els cotxes i les voreres rellisquen i caura algu,0,pfbid02gZxHSAJwwM2kzDfCfAU7RjjbQrDB9Qezgv7dEuoHbYYHeYDZH86ZjiJ4acppyKnnl,Noemi Roman Alcañiz,2026-06-02,facebook,medio_ambiente,neutra
1307874141456177,comentario,1664869564800304,,#clubdebarri 📍,0,100067008107763,En Comú Podem Rubí,2026-05-30,facebook,deporte,neutra
1307874141456177,comentario,1664869564800304,,A veces me d la sensación de que los que vivimos de la mutua hacia las afueras de Rubí (crta Sabadell) vivimos en otro municipio aquí poca cosa se hace ni para fiestas mayores ni para navidad....una pena parece que en esta zona no pagamos impuestos 🤦,0,pfbid02fnjuX2D9kfiE7vHBQUuQz4rbttyTM1zZSyetvqHFmvLgUQfhQdsC69jJTjYQa1Ksl,Jaime Adan Ferran,2026-05-30,facebook,cultura_fiestas,negativa
1307396668170591,comentario,4632971793599218,,#festadebarri 📍✊,0,100067008107763,En Comú Podem Rubí,2026-05-29,facebook,cultura_fiestas,neutra
1307396668170591,comentario,4632971793599218,,que asco de fiesta cada año en vez de supernos vamos a peor 🤮,0,100005837504076,Ana Perez Calderon,2026-05-30,facebook,urbanismo_limpieza,negativa
1447386900765452,comentario,pfbid0rVGp5oWkBcjMqRyy42KouSHZ2m9GUuXE5ApgaJg1wMvoxjojJkfMNfYdh3TzZRPKl,,Donde comprar las entradas,2,1105689680,Mari Sin Sin,2026-05-30,facebook,habitatge_vivenda,neutra
1447386900765452,comentario,pfbid0rVGp5oWkBcjMqRyy42KouSHZ2m9GUuXE5ApgaJg1wMvoxjojJkfMNfYdh3TzZRPKl,,Cada disabte??,0,pfbid0oidDygJGYz28RM6yE4gG9jHujB23SG1gMy7vm6tXxAuG7Y5i5VTwYb37KECLGTDKl,Mercè Llopis Aguilera,2026-06-01,facebook,otros,neutra
1447386900765452,comentario,pfbid0rVGp5oWkBcjMqRyy42KouSHZ2m9GUuXE5ApgaJg1wMvoxjojJkfMNfYdh3TzZRPKl,,i diumenge? i musica dels 80 90?,0,pfbid02dwAjTPo9JuMJn61V6iZuA3JdqQDMwdN9nNc5xxAj1fQjjSLYvEMRnBp9jkbhzHsnl,Quim Iniesta,2026-05-30,facebook,cultura_fiestas,neutra
1447386900765452,comentario,pfbid0rVGp5oWkBcjMqRyy42KouSHZ2m9GUuXE5ApgaJg1wMvoxjojJkfMNfYdh3TzZRPKl,,"Podrían dar un poco de publicidad a estos eventos, porque de haberme enterado habría ido y seguro que como yo más gente 🥲",2,pfbid0Xnbg4uV9ckbqYYxoLtXtLdKPCDxHvJx315VdZbopViyeZJ7DhGheEj6GKY7NpKBrl,Cristina Ch,2026-05-30,facebook,economia_empresa,neutra
1447386900765452,comentario,pfbid0rVGp5oWkBcjMqRyy42KouSHZ2m9GUuXE5ApgaJg1wMvoxjojJkfMNfYdh3TzZRPKl,,En taquilla no se pueden sacar entradas?,0,pfbid02XLVmYUqx9PNKRr37MrYqE8CTMG3qhhj5DkdSehSyhu5WbsjoV6YD1mL8iF2Mjsbql,Aurora Campuzano,2026-05-30,facebook,politica,neutra
1447386900765452,comentario,pfbid0rVGp5oWkBcjMqRyy42KouSHZ2m9GUuXE5ApgaJg1wMvoxjojJkfMNfYdh3TzZRPKl,,Donde se cogen las entradas?,0,pfbid02fZJpsL1yQRvVefCZJEb8MeCgVEX53AaFSdjvH2EpJjjdBTsNNV5ADDTPgukf4E8xl,Encarna Lopez Garrido,2026-05-30,facebook,otros,neutra
1447386900765452,comentario,pfbid0rVGp5oWkBcjMqRyy42KouSHZ2m9GUuXE5ApgaJg1wMvoxjojJkfMNfYdh3TzZRPKl,,👏👏👏,0,1829807950,Manel López,2026-05-29,facebook,otros,positiva
1447386900765452,comentario,pfbid0rVGp5oWkBcjMqRyy42KouSHZ2m9GUuXE5ApgaJg1wMvoxjojJkfMNfYdh3TzZRPKl,,👏👏👏👏👏,0,pfbid0enrsY4jrzLadxx3iXyYdX69oeVpgy7CMwSD2wbVTp1csxdzUgq2zoDbPGR3WW7FKl,Encarna Plaza,2026-05-29,facebook,otros,positiva
1603325285128122,comentario,1817067166308486,,"I tant que tenim un teixit empresarial solvent, en Rubí les indústries poden fer el que volent sense cap mirament, està tot permès, aquest consistori no posarà cap trava a cap indústria com tal que s'instal·li a la nostra ciutat, no cal respectar el medi ambient no res, està tot permès.",1,pfbid02LRqoXC2SG4WU8v74p2YeJXpw68ProPAqY7zQuGWDdb25m8YaZrZaTsGdwKMXzUgml,Jordi Vericat,2026-06-01,facebook,medio_ambiente,neutra
1603325285128122,comentario,1817067166308486,,Calla fumao,0,pfbid0H3GMNr3NTyoQtdNemeaLQxzojJnPxpe8kuct8oGBYVKp9FbQageqN6UVNoUV729wl,Adri Fernandez,2026-06-02,facebook,otros,neutra
1440289931463932,comentario,1001633348904273,,"totalment d'acord! com a membres de la familia i empadronats a Rubí, s'han de tenir en compte també a nivell urbà les necessitats dels gossos creant més espais per als petits i per als grans que cada cop n'hi han més gossos  i els pipicans que n'hi han a part de ser insuficients deixen mooolt que dessitjar!",1,pfbid02n2fRZu3NDCBXc5xE4uyquwmuPFhEKCQbMgqmxCoMJM5Y73na5pQCBwi2DowoxRfrl,Lía Cats,2026-05-28,facebook,animals_fauna,neutra
1440289931463932,comentario,1001633348904273,,"Correcte! A dins de tots i cadascun d'aquests espais cal que hi hagi una font d'aigua potable. Respecte a la vegetació, afegiria que el seu manteniment, tot i que ha millorat, és insuficient: cal retirar la vegetació invasiva, actualment està tot ple d'espigues. Quan les tallen, diuen que les retiren, però no és pas cert: deixen les espigues seques a les àrees d'esbarjo pera gossos, amb el perill que comporta.",0,pfbid0crozn8P6UvCuz3K7aZGJfpttRVbWY63TSN6yyxMm9LncujQgKEKG9wUm2WSAPw4kl,César GL,2026-05-28,facebook,animals_fauna,negativa
1440289931463932,comentario,1001633348904273,,Pero es mejor hacer un paseo en la avenida del estatut,0,537088096,Maika Sorroche,2026-05-28,facebook,otros,neutra
1440289931463932,comentario,1001633348904273,,Totalmente de acuerdo 👏,0,100001960156498,Carmen Sanchez Flores,2026-05-28,facebook,gestio_municipal,positiva
1440289931463932,comentario,1001633348904273,,Nosotros llevamos 5 años denunciando el pipican del 25 d septiembre donde los perros se han hecho daño con bastantes puntos x rajarse las patas con el vallado y ni casi incluso denunciados al sindicat de greuges,0,pfbid0Tm7D4qW6bmK1V4ynR549QLUuGptLW2LjcqwdynEEpwyuA9mnjcNGJVJGYnFixkLMl,Fanny CA,2026-05-28,facebook,seguridad,neutra
1440289931463932,comentario,1001633348904273,,Podrian poner una patrulla que vaya multando a todos los que dejan que se perro se mee y se cage en las aceras y zonas verdes de el pueblo a pesar de que hay un monton de pipicanes y de ese dinero de multar a los dueños se podria reparar esas zonas y sobra dinero seguro,0,1332395558,Raul Martin Garcia,2026-06-01,facebook,seguridad,neutra
1440289931463932,comentario,1001633348904273,,Totalmente de acuerdo está asqueroso lleno de cosas y las bichos para los perros cogen garrapatas y de todo tendrías que fumigar también,0,pfbid08Uo99X1v6Z6hCkMCiuuvGpcjNZGixhca7Ui3uXji4aLsicYNGwKAQpoYKNbTwMC5l,Esther Macias Garcia,2026-05-28,facebook,animals_fauna,neutra
1437616455064613,comentario,919202271168398,,I zones en estat lamentable a tocar dels habitatges..,2,pfbid0rqofV93UZEoLyWaijpAY55cbcrUa8YQ4xQ8SeS1KJQMhphJEfijbRYWseVm1XyATl,Elena Garcia,2026-05-25,facebook,okupacion,neutra
1437616455064613,comentario,919202271168398,,"totalment d'acord! ademès els arbres son un bon refugi climàtic i a Rubí, els dies de calor, no es pot passejar per enlloc perquè els pocs arbres que n'hi han son ""branquetes""",0,pfbid02n2fRZu3NDCBXc5xE4uyquwmuPFhEKCQbMgqmxCoMJM5Y73na5pQCBwi2DowoxRfrl,Lía Cats,2026-05-25,facebook,medio_ambiente,neutra
1437616455064613,comentario,919202271168398,,"Zones verdes i mes arbres, i tant ,Xò, Vosaltres també sou feligresos de l’església del Sant canvi climàtic?",0,pfbid02avm4Yy8AYa2Pv25g8jcAtG2KmY8VDYt85jwEniEc55BjR2vZVkD7AsoPsp5rxBgol,Alfunset Alfonsito Marín,2026-05-25,facebook,medio_ambiente,neutra
1437616455064613,comentario,919202271168398,,Y sucia sobre todo en las urbanizaciones parte por el incivismo de algunas personas y parte por la falta de mantenimiento....porque árboles tenemos pero mantenimiento 0....eso sí radar para poner multas en una carretera sin señalizar y donde no se puede ir a menos de 50....eso sí están listos,3,pfbid0C9eUEWzfVKqwwf8KnvTef2xRMr53xuQuYVpj3AjvSzUi7s2FESH6LHZc5MprUmyql,Ana Maria,2026-05-25,facebook,seguridad,neutra
1437616455064613,comentario,919202271168398,,"Esos árboles en veranos anteriores he tenido que bajar con cubos de agua cuando voy a casa de mis suegros y regalos, algunos ya están muertos, otros por los pelos.",1,pfbid0mSvDkVjAmvcN7s7y116taywaJqgFWCknUvsiDC28JeMeKe9S8MbA1RHmGKaryoSFl,Manel Cervantes,2026-05-25,facebook,medio_ambiente,neutra
1524275349739051,comentario,pfbid028vEvSHL98wKW3tPQ4hmCA57ahZeQvr4dcKYW1E2e7sYroR5dbEdLcaZMXnakuFs5l,,"Lis mejores,!!!❤️❤️❤️❤️",0,pfbid027tW83RVRKMequbHs3YzrjN8YK9GzziifyXwLd71tavWrEcmWvDB1UWwftSo1dQgxl,Montse Jimenez Martinez,2026-06-01,facebook,otros,positiva
1524275349739051,comentario,pfbid028vEvSHL98wKW3tPQ4hmCA57ahZeQvr4dcKYW1E2e7sYroR5dbEdLcaZMXnakuFs5l,,😘♥️,0,pfbid028pfuMBUjdKVBdvxrDh438iriBnzkYVuAj3oFrtC21pPffDjvWchY1u2VZ2kG9mS5l,Maria Dolores Fernández Montiel,2026-06-01,facebook,otros,neutra
1524275349739051,comentario,pfbid028vEvSHL98wKW3tPQ4hmCA57ahZeQvr4dcKYW1E2e7sYroR5dbEdLcaZMXnakuFs5l,,Traductor: El equipo estatal debuta con una coreografía basada en un pedazo de Rosalia y solo un error final privado del oro ante Canadá,0,pfbid0Z1NFZUCD3DVWJv3EiAwkDRJUUEJha3djpidpaZJGBvjYo37z3sHV1xZ7qDct92eBl,Victor M. Cafo,2026-06-01,facebook,deporte,neutra
1345708444324311,comentario,pfbid0TQgh3hj99xnr2HHXyGxf5xFR3XjNeHdEAYLmXWY43hhGVn4EFN3BytnkrjNbfc3Zl,,"Los primeros incívicos sois los fascistas. Tú te estás promociónando por los medios, pero tú y tú partido ya sabemos lo que sois,. 
Unos fascistas",0,pfbid02PuE3QukrAxtJihvkyZ1uUTwkhsYt7WaXfRW8R6kcv9VpU8oNhbDG6sD9md5dsGwal,Jose Antonio Garcia Salvador,2026-05-28,facebook,gestio_municipal,neutra
1344866891075133,comentario,2751837945191272,,AQUEST NOI SOMIA TRUITES,1,pfbid02g3NiFQz3zj8mi7QT33QknQQ3MVoYzzCDE9tLhK96bzmyTsJox1T6Kox2WPov9fR2l,Alfred Serra Riera,2026-05-27,facebook,tecnologia_innovacio,neutra
1344866891075133,comentario,2751837945191272,,Qué ridículos!,1,100015612392020,Deiivid Guitars,2026-05-27,facebook,otros,neutra
1344866891075133,comentario,2751837945191272,,Segueis somian que es gratis!!,1,pfbid02pE7RJQpMcwsDb1heP6pEDa7htRwET5mWdRBn9BY2ffhrZuj1XZNLRzAHasoYYdJil,Didac Diaz,2026-05-26,facebook,tecnologia_innovacio,neutra
