id,tipo,publicacion,likes,partido,fecha_publicacion,platform,tematica
3894051546582967198,post,"5a edició de la Cursa de la Dona 2026 a Rubí . 🏃🏼
Més de 2400  participants en una jornada d’esport i solidaritat per seguir lluitant contra el càncer. 🩷💪🏼
Gràcies als organitzadors @condis_rubi_mercat
@oncolligarubi

@rubi_ciutat  #Oncolliga #rubicity @raquelarnz",147,Jordi Arnaiz,2026-05-10,instagram,deporte
3889525596661351764,post,"🩺Amb més de 1.300 usuaris, només 7 psicòlegs i 1 psiquiatra en actiu, les famílies parlen de col·lapse al CSMIJ de Rubí. Tot i els compromisos del CatSalut, alerten que els problemes es cronifiquen i reclamen més recursos. Clàudia Woiski, portaveu de les famílies del CSMIJ, denuncia la situació que viuen: “Amb molta sort visiten els infants cada dos mesos i això no és tractament”. Alerten de llistes d’espera i manca de professionals.

Mira l'ENTREVISTA i llegeix la NOTÍCIA al nostre web. Enllaç ala bio

#Rubiciry #Rubí #CSMIJ #SalutMental",119,Radio Rubí,2026-05-04,instagram,seguridad
3893482963964292159,post,"Una gran actuació del equip de hoquei @centpatins , el títol està a tocar espartanes 💪🏼🏑🏒",29,Jordi Arnaiz,2026-05-09,instagram,deporte
3902511432896396166,post,"☕Comencem el dia amb bones notícies?

💰Hem fet possible que #rubicity compti amb 5,7M€ per a una setantena d’accions per a la ciutat.

🤷🏻Altres prioritzen les seves estratègies electorals, nosaltres et prioritzem a tu!

🔜Altres paralitzen a la ciutat amb un pressupost prorrogat, nosaltres fem que la teva ciutat continuï en marxa!

📽️En 30 segons t’expliquem algunes de les partides que es milloren perquè #TuEtsLaNostraPrioritat",12,En Comú Podem Rubí,2026-05-22,instagram,politica
3891110439547316090,post,"🚍Més comoditat per als usuaris de l’autobús a Castellnou! 🚍

Hem instal·lat una nova marquesina a la parada de l’L3 i hem ampliat la vorera per millorar l’accessibilitat i el pas de vianants.

💪🏼 Seguim millorant les urbanitzacions! 
——
🚍¡Más comodidad para los usuarios del bus en Castellnou!

Hemos instalado una nueva marquesina en la parada de la L3 y ampliado la acera para mejorar la accesibilidad y el paso peatonal.

💪🏼 ¡Seguimos mejorando las urbanizaciones! 

#MilloremRubí #Rubí",104,Ana Maria Martínez,2026-05-06,instagram,obras_infraestructuras
3901235519644272804,post,"Avui, a la Biblioteca Mestre Martí Tauler, hem celebrat la 4a edició del Congrés de Joves per la Pau – Arcadi Oliveres

👉🏻 Una jornada que reafirma la importància de continuar educant per la pau, la justícia global i el pensament crític més enllà de les aules, generant espais de reflexió, diàleg i acció per als joves.

Durant aquesta edició, l’alumnat ha debatut i treballat qüestions tan presents i necessàries com el canvi climàtic, les migracions, la diversitat, els drets humans, la memòria històrica i la construcció de la pau.

Sovint diem que els joves sou el futur, però també sou el present. Les decisions, els debats i les accions que impulseu avui són imprescindibles per construir una societat més justa, crítica i compromesa. Per això és tan important que tot allò que compartiu aquí arribi també als centres educatius, als barris, a les xarxes i a tots aquells espais on cal combatre la desinformació i defensar els valors democràtics.

Gràcies a Neus Sotomayor Rodríguez, presidenta de la @unipau_ , a l’equip docent i, sobretot, a tot l’alumnat participant per fer possible una jornada plena de compromís, consciència i esperança.

👏🏻 També vull fer un agraïment especial a l’alumnat de l’Institut l’Estatut per la seva implicació en l’organització del Congrés a Rubí, així com als instituts participants de Sant Cugat i Montcada i Reixac.
I un agraïment especial a l’Escola Teresa Altet per participar com a centre convidat al Congrés de Sant Cugat.

#joves #jovesperlapau #rubí #educació",63,Ana Maria Martínez,2026-05-20,instagram,joventut_educacio
3899126069981291224,post,"🎂 La Lola, la geganta del barri del Pinar, celebra el seu 19è aniversari envoltada de bons amics amb una cercavila i una xocolatada al barri. 

Prop d’un centenar de veïns i membres de les entitats de cultura popular - els Gegants de Rubí, els de Ca n’Oriol i els de Barberà del Vallès, i també els Escarlats - la van acompanyar dissabte a la tarda en la celebració.

ℹ️ Més info: www.totrubi.cat 

#Rubicity #culturapopular #geganters #gegantaLola",154,TOT Rubí,2026-05-17,instagram,cultura_fiestas
3900420643024231858,post,"El sonet de l'actualitat d'aquest 19 de maig del Toni Bravo.

Recupera tots els continguts del programa 'Rubí al Dia' a l'enllaç de la biografia.

#rubicity #rubialdia @tonibravo.fm",18,Radio Rubí,2026-05-19,instagram,politica
3902887854304414577,post,"✨ Comenzamos un fin de semana muy especial con la bendición del Simpecado en la iglesia de Sant Pere.
Ahora sí… ya huele a Rocío.
——
✨ Comencem un cap de setmana molt especial amb la benedicció del Simpecado a l’església de Sant Pere.
Ara sí… ja fa olor de Rocío. 

#elrocío #rubí #rubíalcor",208,Ana Maria Martínez,2026-05-22,instagram,salut_sanitat
3890264412011564447,post,"🖋️Rubí impulsa una microcredencial gratuïta per formar professionals del sector sociosanitari en salut mental, benestar emocional i tecnologia. Una formació de 50 hores amb crèdits universitaris. El curs, adreçat a auxiliars de geriatria amb formació o experiència, combina classes presencials i online. Comença el 18 de maig i encara queden places. Inscripcions obertes a Rubí Forma.

Mira l'ENTREVISTA i llegeix la NOTÍCIA al nostre web. Enllaç a la bio

#Rubicity #Rubi #Formació #RubiForma #UAB",14,Radio Rubí,2026-05-05,instagram,salut_sanitat
3889572750725909256,post,"🎙️ El cantant i compositor Manu Guix presenta el seu darrer disc 'Galàxies' aquest dissabte al Casino de Rubí. Assegura que aquest és el seu disc més lliure tant a les lletres com a la música.

Guix farà un concert molt energètic amb la seva banda de sempre 'The Veterans'. A més explica que estarà de gira durant tot l'estiu.

Mira l'entrevista completa al nostre web. Trobaràs l'enllaç a la biografia.

#rubí #rubicity #musicaendirecte
@manuguix",15,Radio Rubí,2026-05-04,instagram,cultura_fiestas
3899762308769015567,post,"Commemorem el Dia Internacional dels Museus del 16 al 24 de maig. El Museu Municipal Castell (MMUC), la  Fundació Museu-Biblioteca de Rubí (FMBR) i el Grup de Col·laboradors del Museu de Rubí (GCMR), i la Fundació @museu_vallhonrat  exposem conjuntament tres peces amb simbolisme. 

Com regidor de museus es molt important reivindicar que desde la cultura podem contribuir a fer un món millor per a tothom, lluitar contra aquells que volem enfrontar les diferents cultures que son patrimoni de les nostres identitats.

L'edició d’aquest any té  el lema Museus unint un món dividit,  ens convida a reflexionar sobre la capacitat dels museus per esdevenir espais de trobada, diàleg i cohesió.

#museu #diainternacionalmuseos

---------------
Conmemoramos el Día Internacional de los Museos del 16 al 24 de mayo.  El Museo Municipal Castell (MMUC), la Fundación Museo-Biblioteca de Rubí (FMBR) y el Grupo de Colaboradores del Museo de Rubí (GCMR), y la Fundación @museu_vallhonrat exponemos conjuntamente tres piezas con simbolismo. 

Cómo regidor de Museos es muy importante revindicar que desde la cultura podemos contribuir a un mundo mejor para todos, luchar contra aquellos que queremos enfrentar las diferentes culturas que son patrimonio de nuestras identidades.

 La edición de este año tiene el lema Museos uniendo un mundo dividido, nos invita a reflexionar sobre la capacidad de los museos para convertirse en espacios de encuentro, diálogo y cohesión.",30,Jordi Arnaiz,2026-05-18,instagram,politica
3901835484600565948,post,"ATENCIÓ! 📢 @santiursul 🎸🎶🤟 us parlarà del #PrimaveraespaiFestival2026 i us avançarà tota la programació de @espaisocioculturalcgtrb a la #FM2026 🤩🔥🔥
-
#totsfemrubisound 
#divendres22demaigales21h
@radiorubicat 99.7FM
@rubi_ciutat 
@groovenazar
@lisiband 
#mornigsickness",100,RubiSound,2026-05-21,instagram,cultura_fiestas
3904999004517966278,post,"👉 Grup Policlínic llança els Ortodays, la promoció més esperada de l'any per a qui vol posar-se 🦷 ortodòncia amb les millors condicions.
⏰ Durant un temps limitat, les clíniques dentals de Grup Policlínic ofereixen 740€ de descompte en tractament d’ortodòncia invisible amb la marca d'ortodòncia número 1 del món.
Una oportunitat que només passa una vegada a l'any i que ja poden aprofitar els veïns de📍 Sant Cugat del Vallès, Terrassa, Sabadell, Cerdanyola del Vallès i Rubí.

📆 Reserva la teva visita gratuïta a l'enllaç de la bio de @gruppoliclinic o truca al 673 427 479
🦷 Places limitades

#ortodoncia #gruppoliclinic #dentistasantcugat #dentistaterrassa #dentistasabadell #dentistarubi #dentistaceranyola",28,TOT Sant Cugat,2026-05-25,instagram,politica
3891237147425984673,post,"😍 wuauu!! 🤩 @joannacrass presenta Vertigo
al @rubisound 🤟 de @radiorubicat 📻🎙️🎥🎶
-
#divendres8demaig #997FM 21hores 
#TotsfemRubiSound
#2026pledemusicalocal
@rubi_ciutat 
#Girlpower",27,RubiSound,2026-05-06,instagram,cultura_fiestas
3898340047563419131,post,"🖼️ Des d’aquest divendres i fins al 18 de juliol, els espais expositius Aula Cultural i Antiga Estació acullen dues mostres en homenatge a l’artista Toni Grau.

A l’Aula hi ha 46 obres cedides temporalment per rubinencs, i a l’Antiga Estació, “23 gats”: 23 artistes han fet les seves particulars interpretacions d’un dels motius preferis de Grau.

ℹ️ Més informació a www.totrubi.cat 

#Rubicity #ToniGrau #art #artistes",58,TOT Rubí,2026-05-16,instagram,cultura_fiestas
3895608564847774154,post,"🎶 El cantant i director musical @manuguix va omplir aquest dissabte El Casino de Rubí amb la gira de Galàxies, en un concert carregat d’emoció, proximitat i reivindicació de la música en català.

Durant una entrevista amb aquest mitjà, l’artista també va defensar la necessitat de “cuidar i protegir” el català: “La meva contribució és fer la meva feina en català.”

🎤 Més de 300 persones van cantar alguns dels seus temes més coneguts en una nit molt especial a Rubí.

📲 Llegeix la notícia completa a www.totrubi.cat",251,TOT Rubí,2026-05-12,instagram,cultura_fiestas
3891886366814054987,post,"Per molts anys, @totrubi ! 🎉

Ahir des d’ @esquerrarubi vam participar a l’acte de celebració dels 10 anys del TOT Rubí.

Una dècada informant, explicant i fent créixer la vida social, cultural i política de la ciutat. 💛

Felicitats per aquests 10 anys de periodisme de proximitat i per continuar sent un altaveu imprescindible per a #RubíCity i la seva gent. 

Per molts anys més! ✨",12,ERC Rubí,2026-05-07,instagram,politica
3891875036219135239,post,"🎉 Ahir vam celebrar els 10 anys del TOT Rubí amb un acte molt especial al Casino, envoltats de lectors, col·laboradors, anunciants, entitats i representants de la ciutat que han format part d’aquest camí.

Va ser una tarda per recordar d’on venim, compartir tot el que hem viscut i mirar cap al futur amb la mateixa il·lusió del primer dia. Gràcies a totes les persones que ens vau acompanyar i que feu possible que el TOT Rubí continuï creixent cada dia.

L'acte compta amb el patrocini de la @gencat , @rubi_ciutat , @fundlacaixa i la @clinicoftalmologicarubi

@esbartderubi @thecommunitydancecenter

#Rubicity #totrubi #rubi",167,TOT Rubí,2026-05-07,instagram,salut_sanitat
3890263051777297605,post,"👏🏻 Dia històric per a la indústria de Rubí! 

🏢 @bbraungroup i l’Ajuntament de Rubí impulsem la construcció d’una nova passarel·la per connectar el Campus B. Braun Rubí.
📍 Unirà els edificis LIFT i STEP+, optimitzant els desplaçaments i la seguretat.
💰 Una inversió de més d’1 milió d’euros en infraestructura estratègica.
👥 Beneficiarà a 2.000 empleats i a tota la ciutadania, millorant la mobilitat a la riera.
🏗️ Inici d’obres previst per a finals de 2028.
Vull agrair personalment a la companyia, al seu conseller delegat Christoph Müller i a tot l’equip de B. Braun el seu compromís amb la nostra ciutat. Gràcies per seguir invertint en el futur de Rubí i per consolidar-nos com a referent mundial en tecnologia mèdica. 
Junts i juntes fem de Rubí un motor d’innovació i salut!
——
👏🏻 ¡Día histórico para la industria de Rubí!

🏢 @bbraungroup y el ayuntamiento de Rubí impulsamos la construcción de una nueva pasarela para conectar el Campus B. Braun Rubí.
📍 Unirá los edificios LIFT y STEP+, optimizando los desplazamientos y la seguridad de los trabajadores.
💰 Una inversión de más de 1 millón de euros en infraestructura estratégica.
👥 Beneficiará a 2.000 empleados y a toda la ciudadanía, mejorando la movilidad en la zona de la riera.
🏗️ Inicio de obras previsto para finales de 2028.
Quiero agradecer personalmente a la compañía, a su consejero delegado Christoph Müller y a todo el equipo de B. Braun su compromiso con nuestra ciudad. Gracias por seguir invirtiendo en el futuro de Rubí y por consolidarnos como un referente mundial en tecnología médica.
¡Juntos y juntas hacemos de Rubí un motor de innovación y salud!

👉🏻 Diseño conceptual sujeto a modificaciones.

#Rubí #milloremrubí #orgulldeciutat #industria #bbraun",587,Ana Maria Martínez,2026-05-05,instagram,obras_infraestructuras
3894866363880595113,post,"🔴 El primer dia es van endur les caixes registradores i, el segon, la caixa forta. Els dos dies van entrar a la farmàcia de matinada #Rubicity #Successos 

ℹ️ www.totrubi.cat",1131,TOT Rubí,2026-05-11,instagram,tecnologia_innovacio
3888820683722988056,post,Somos lo que somos gracias a ellos y MADRE no hay más que una y la mía es muy grande. Te quiero infinito mami♥️,306,Ana Maria Martínez,2026-05-03,instagram,tecnologia_innovacio
3891610239523098427,post,"🎂 10 anys al costat de la ciutat!

Aquest dimecres, 6 de maig, el TOT Rubí ha celebrat una dècada de vida amb un acte que ha comptat amb la presència de lectors, institucions, clients, representants del teixit associatiu… 

L'acte compta amb el patrocini de la @gencat , @rubi_ciutat , @fundlacaixa i la @clinicoftalmologicarubi 

❤️ Gràcies, de tot cor, per fer-ho possible! 

👉🏻 Llegeix la crònica a www.totrubi.cat 

@esbartderubi @thecommunitydancecenter 

#Rubicity",135,TOT Rubí,2026-05-07,instagram,tecnologia_innovacio
3907890481544204680,post,"🛍️La botiga més viral de la ciutat, @sexto.sentido.rubi, ens ha obert les seves portes. Al radiorubi.cat trobareu una notícia sobre l'estratègia a xarxes que ha donat milions de visualitzacions a aquest negoci del carrer Maximí Fornés.

#Rubicity #Rubi #Rubi_ciutat #sextosentido #Radiorubi",325,Radio Rubí,2026-05-29,instagram,seguridad
3897419188779620731,post,"El procés de regularització extraordinària engegat pel @desdelamoncloa al mes d'abril protagonitza el darrer programa de @elsnousrubinencs.podcast de @radiorubicat. Hem parlat amb @fel_mundo, que és el coordinador d'@aescobarcelona qui ens ha explicat tots els tràmits que s'han de fer per acollir-se a aquest procés. 
Mira el programa al nostre web. Trobaràs l'enllaç a la bio.",3,Radio Rubí,2026-05-15,instagram,seguridad
1481093714062120,post,"Fa una setmana el govern de #rubicity va convocar un ple extraordinari per votar a què es destinarien els 5,7 milions d'€ de romanents que han ""sobrat"" del 2025. 

Sense cap tipus de negociació amb l'oposició. L'AUP hi vam votar en contra, en aquest post t'expliquem per què.

A què hauria destinat l'AUP aquests diners? 
🌱 Renaturalitzar la ciutat (que falta ens fa!)
🚲 La connexió a peu i bicicleta entre urbanitzacions i nucli urbà
🏚 Obrir la Torre Salduba
♻️ Comprar la infraestructura del nou model de residus
🟣 Crear la xarxa de punts liles quotidians",3,AUPRubi,1970-01-21,facebook,politica
1472933198211505,post,"És quan estimem que el seu món trontolla,
La nostra llibertat és el que els espanta.

O R G U L L O S A M E N T   L L I U R E S

17 de maig | Dia Internacional contra l'LGBTI-fòbia 

#rubicity
#rubiciutat",3,AUPRubi,1970-01-21,facebook,tecnologia_innovacio
1466110795560412,post,Aquesta setmana,6,AUPRubi,1970-01-21,facebook,otros
1445065364319722,post,Veïns per Rubí demana més senyalització i manteniment a les zones d'esbarjo per a gossos,0,veinsxrubi,1970-01-21,facebook,animals_fauna
1444321357727456,post,"👎🏼👎🏼 Continua l'incivisme per una part i, per altra, els contenidors plens en algunes bateries de contenidors a les urbanitzacions.

ℹ️ℹ️ Malgrat que els veïns i veïnes informen l'ajuntament d'aquestes incidències de forma molt freqüent, el problema continua.

👉🏼👉🏼 No pot ser que les urbanitzacions continuin marginades pel govern municipal del PSC i En Comú Podem.

💚💚 Des de Veïns per Rubí, ens refermem en el nostre suport als nostres veïns de les urbanitzacions.

#rubicity #rubiciutat #somgentcomtu #somlalternativa #rubiurbanitzacions",19,veinsxrubi,1970-01-21,facebook,politica
1444079477751644,post,"⚠️⚠️ La Plaça de la democràcia està molt descuidada per part de l'Ajuntament.

👎🏼👎🏼 Els veïns i veïnes de l'entorn ens han informat del mal ús que fa alguna gent a la nit: botellots, presència de matalassos, cadires i altres activitats no permeses.

ℹ️ℹ️ En el ple municipal de maig hem demanat al govern municipal la dignificació de la plaça, la seva neteja, el control d'activitats, i tancar l'espai a la nit, com es fa en altres places.

💚💚 Des de Veïns per Rubí estem compromesos amb la dignificació de tot l'espai públic.

#rubicity #rubiciutat #somgentcomtu #somlalternativa",14,veinsxrubi,1970-01-21,facebook,gestio_municipal
1451100467060762,post,"📌 Ja ha començat el procés selectiu per cobrir una plaça de Tècnic/a superior de Psicòleg/oga, grup A1, en règim de funcionari de carrera, mitjançant concurs oposició.

📲 Si t'interessa, aquí tens tot el que has de saber

➡ https://seu.rubi.cat/ofertaPublicaCategoriaPublic/listPublicacionsAmbCategoria?categoria.id=348",0,AjuntamentdeRubi,1970-01-21,facebook,politica
1450523213785154,post,"💬 El Casino ha acollit aquest dilluns la primera sessió de balanç dels tres anys de mandat de l’equip de govern.

🚗 Durant la trobada, l’alcaldessa Ana María Martínez Martínez ha compartit amb el veïnat del centre les principals actuacions impulsades aquests darrers anys en àmbits com la seguretat, el manteniment de l’espai públic, l’aparcament o les grans transformacions urbanes que estan definint el futur de Rubí.

🙋 Una oportunitat per retre comptes, escoltar la ciutadania i continuar construint una ciutat més segura, més cuidada i més preparada per als reptes del futur.

👏 Gràcies a totes les persones que hi heu participat. Properament, continuarem aquestes trobades en altres barris de la ciutat. 

Més informació ➡️ https://www.rubi.cat/ca/actualitat/noticies/tres-anys-de-mandat-mes-seguretat-mes-espai-public-i-projectes-transformadors-per-a-la-ciutat",15,AjuntamentdeRubi,1970-01-21,facebook,politica
1448195960684546,post,"⚽ L'esport educa, uneix i transforma.
Rubí ha inaugurat oficialment el camp de futbol municipal 25 de setembre 🎆. 
Un espai modern i funcional on fer créixer l'esport, la convivència i els valors del CF Juventud 25 de Septiembre, l'ànima de l'estadi ♥️. 
Un camp que és del club, del barri i de la ciutat, que hem estrenat amb tots els equips del Veinti sobre el terreny de joc 🔝.
Perquè darrere de cada jugador i jugadora hi ha esforç, companyerisme i passió. Rubí inverteix en el seu futur. 🏟️
#rubi #rubicity #Veinti #inauguracio #ValorsEsportius",84,AjuntamentdeRubi,1970-01-21,facebook,deporte
1604400355020615,post,"🗳️ Veïns per Rubí demana més senyalització i manteniment a les zones d'esbarjo per a gossos 

Llegeix la NOTICIA ⬇️
https://www.radiorubi.cat/news/veins-per-rubi-demana-mes-senyalitzacio-i-manteniment-a-les-zones-desbarjo-per-a-gossos/",0,radiorubicat,1970-01-21,facebook,animals_fauna
1604362235024427,post,"🏭Rubí reforça el seu paper com una de les capitals industrials de Catalunya. La Cecot destaca que la ciutat està ""molt ben situada"" per liderar el futur del sector, amb 9.005 treballadors industrials i fortaleses en química, farma i metall.

#Rubicity

Llegeix la NOTÍCIA ⬇️",2,radiorubicat,1970-01-21,facebook,cultura_fiestas
1603754971751820,post,"🗳️ Ana María Martínez ha fet aquesta tarda un acte de balanç del mandat en el qual ha situat la recuperació del Casino, el reforç de les polítiques de seguretat, o la transformació de l'avinguda de l'Estatut com a algunes de les claus d'aquests tres anys.
Llegeix aquí la notícia ⬇️
https://www.radiorubi.cat/news/martinez-treballem-amb-la-satisfaccio-de-tenir-un-rubi-millor-cada-dia/",13,radiorubicat,1970-01-21,facebook,obras_infraestructuras
1349948603900295,post,"Este fin de semana hemos tenido el placer de asistir a la Festa do Camiño organizada por la @irmandadegalegarubi 

Una jornada llena de tradición y cultura, en la que hemos podido compartir momentos con vecinos, amigos y miembros de la comunidad gallega de nuestra ciudad.

¡Enhorabuena por esta gran celebración y gracias por invitarnos a formar parte de ella! 💙

#RubiCity | #RubiConJuanjoGiner",5,partidopopualrderubi,1970-01-21,facebook,cultura_fiestas
1348929700668852,post,"Ayer estuvimos en la calle Bailén con nuestra carpa informativa, escuchando a los vecinos y recogiendo quejas y firmas contra la inseguridad y el incivismo.

Seguimos trabajando para dar voz a los vecinos y exigir que al Ayuntamiento que garantice unas calles más seguras, limpias y ordenadas para todos.

¡Gracias a todos los vecinos que se acercaron! 
#RubiCity | #RubiConJuanjoGiner 💙🚀",14,partidopopualrderubi,1970-01-21,facebook,politica
1347992284095927,post,"🏭 Hace cuatro años propusimos conectar los dos edificios de B. Braun. Hoy nos alegra ver que el proyecto por fin será una realidad.

Cuando las buenas ideas se trabajan, gana Rubí: más conectividad, más comodidad y una ciudad mejor conectada para vecinos y empresas.

Seguimos demostrando que volvimos para avanzar.

#RubiCity | #RubiConJuanjoGiner",18,partidopopualrderubi,1970-01-21,facebook,habitatge_vivenda
1309262387979314,post,"🥐💅 A Rubí ens agraden els croissants i les botigues d’ungles. Però una ciutat no pot viure només d’això.

Volem una ciutat amb més diversitat comercial, amb comerç de proximitat, amb botigues útils per al dia a dia i amb oportunitats perquè la gent pugui viure i comprar a #RubíCity sense haver d’anar fora.

Per això, des d’ @esquerrarubi presentem una moció per impulsar un model comercial més viu, equilibrat i pensat per als barris i per a la gent de Rubí.

🏪 Més comerç local
🛍️ Més varietat
📍 Més vida als barris
💛 Més ciutat",37,erc.rubi,1970-01-21,facebook,politica
1302660955306124,post,"🚫 Avui, des d’Esquerra Republicana de Rubí, hem votat en contra d’una modificació pressupostària de gairebé 6 milions d’euros presentada pel govern del PSC i En Comú Podem.

I volem explicar molt clarament per què.

Durant tot el mandat hem estat una oposició útil, responsable i constructiva. Quan alguna proposta ha estat positiva per a #RubíCity , hi hem donat suport.

Però governar també vol dir dialogar, planificar i complir els acords i això és precisament el que està fallant.

📌 El govern ha convocat un ple extraordinari a només una setmana del ple ordinari, sense marge real per negociar ni per incorporar propostes de l’oposició.

📌 El pressupost municipal continua prorrogat perquè el PSC no ha estat capaç de complir alguns dels compromisos adquirits.

Quan els acords no es compleixen, la confiança es deteriora.

🗣️ “El nostre vot en contra no és un no als projectes útils per a Rubí, sinó a una manera de governar basada en la manca de planificació i l’absència d’una voluntat real d’arribar a acords.”

Rubí necessita més planificació, més diàleg i una manera de governar més honesta i rigurosa.",4,erc.rubi,1970-01-21,facebook,gestio_municipal
1299979885574231,post,"🌈 Avui, 17 de maig, Dia Internacional contra la LGTBI-fòbia, alcem la veu per defensar una societat lliure, diversa i respectuosa.

A #RubíCity no hi ha lloc per a l’odi ni per a la discriminació. Defensem el dret de totes les persones a estimar i viure amb llibertat, sense por i amb plena igualtat de drets.

Des d’ @esquerrarubi treballem per una ciutat orgullosament diversa, inclusiva i compromesa amb els drets humans. Perquè els drets del col·lectiu LGTBI+ són drets de tothom.

👀 Obrim els ulls.
✊ Aturem la LGTBI-fòbia.",2,erc.rubi,1970-01-21,facebook,igualtat_diversitat
1525229552976964,post,"⚽ Victòria contundent del Veinti B per passar a la final del play-off d'ascens a Tercera Catalana

👉 El 25 de setembre celebra amb una gran festa la inauguració de les noves instal·lacions",1,totrubi,1970-01-21,facebook,obras_infraestructuras
1525136849652901,post,"✍️ Baudillo, Jordi i Enzo: així han canviat els noms al Vallès Occidental en tres generacions

👉 Antonio i Maria continuen liderant els rànquings, però entre els més petits ja triomfen noms ben diferents dels de fa mig segle",1,totrubi,1970-01-21,facebook,tecnologia_innovacio
1524677606365492,post,,15,totrubi,1970-01-21,facebook,sin_texto
1309143267995931,post,"🌳Nou contracte de manteniment dels espais verds basat en les directrius del Pla director del Verd Urbà i dividit en lots.
 
👉Alguna de les novetats:
-✅Reducció de la petjada hídrica i adaptar-se a l'emergència climàtica
-✅telecontrol de la xarxa de reg
-✅protocols contra la legionel·losi
-✅l'electrificació parcial dels vehicles
-✅nou servei d'esporga de restes vegetals (obert gratuïtament a la ciutadania)
-✅nou sistema informàtic que permetrà conèixer l'estat fitosanitari dels arbres de manera individualitzada
-✅controls bimensuals al centenar d'àrees de joc infantil de la ciutat
 
📽️T’ho explica en 40 segons el regidor de Sostenibilitat i Medi, l’Andrés Medrano Muñoz; 📍En Comú Podem Rubí, treballem per una ciutat més Verd i Saludable.

https://www.rubi.cat/ca/actualitat/noticies/el-ple-adjudica-el-nou-contracte-de-manteniment-dels-espais-verds-i-les-arees-de-jocs-infantils-de-rubi

#rubi_ciutat #rubiciutat",4,ecprubi,1970-01-21,facebook,medio_ambiente
1307874141456177,post,"⚽Ahir En Comú Podem Rubí va participar de la inauguració del Camp de Futbol del 25 de Setembre.

📍 Aquest espai, totalment renovat serà per la pràctica d'aquest esport a més d'equipament pel barri.

🏆 Felicitats a tot el barri i sort i encerts als equips i directius del club.

#Fútbol #rubi_ciutat",5,ecprubi,1970-01-21,facebook,deporte
1307396668170591,post,"🎉Festa del barri de Ca n'Oriol!

40a edició d'una de les festes més populars de #rubicity 📍

✊ Reconeixement amb la distinció Montserrat Rovira a Matías Barbudo per la seva aportació al barri, rebut en mans de la seva família.

ℹ️ Recordeu que fins diumenge podeu gaudir de moltes activitats.

Gràcies AV Ca n'Oriol  per la vostra tasca!",13,ecprubi,1970-01-21,facebook,cultura_fiestas
1447386900765452,post,"🎧 Els dissabtes a El Casino són per ballar! Als clàssics balls amb orquestra s'hi afegeixen sessions amb DJ, que conviden gent de diverses generacions a recordar i tornar a gaudir amb els grans èxits de dècades passades. 

La proposta està sent tot un èxit. Podràs comprovar-ho una vegada més aquest dissabte amb una sessió de superèxits recents, dels anys 2000-2018, a càrrec de DJ Arzzett.

Més informació i accés a la venda d'entrades a ➡️ www.rubi.cat/casino",53,AjuntamentdeRubi,1970-01-21,facebook,cultura_fiestas
1446492700854872,post,"📌 Ja està en marxa una borsa de treball per cobrir substitucions, vacants i altres necessitats de personal de caràcter temporal per a la categoria de tècnic/a auxiliar de nòmines, grup C1 .

📲 Si t'interessa, aquí trobaràs tots els detalls

➡ https://seu.rubi.cat/documentPublic/download/5771",5,AjuntamentdeRubi,1970-01-21,facebook,seguridad
1445804930923649,post,"💡 Durant la primera quinzena de juny començaran els treballs per acabar de renovar l’enllumenat públic al carrer Calderón de la Barca, al tram situat entre els carrers Aribau i Magallanes. L’actuació servirà per substituir els punts de llum actuals per noves lluminàries LED, més eficients i adaptades a les necessitats actuals del carrer.

Què suposarà aquest canvi? 👇
▪️ Una millor il·luminació i més seguretat per a vianants i conductors
▪️ Menys consum energètic
▪️ Menys avaries i menys manteniment
▪️ Una reducció de les emissions de CO₂

📍 Fa un temps ja es va actuar al tram entre el Camí de Ca n’Oriol i el carrer Aribau. Ara es completarà tota la renovació del carrer.

Més informació ➡️ https://www.rubi.cat/ca/actualitat/noticies/l2019ajuntament-finalitza-la-renovacio-de-l2019enllumenat-del-carrer-calderon-de-la-barca-per-millorar-la-seguretat-i-reduir-el-consum-energetic",23,AjuntamentdeRubi,1970-01-21,facebook,urbanismo_limpieza
1462762005895291,post,"L'educació 0-3 no és un negoci, és un dret! Avui, 7 de maig, tot el nostre suport a la VAGA de les escoles infantils.

A #rubicity fa massa que exigim una xarxa 100% pública, gestió directa i salaris dignes ja!",2,AUPRubi,1970-01-21,facebook,servicios_publicos
1603574435103207,post,"🍡 En l'últim vermut de Les Gildes aprendrem que les fases celèbres dels influenciadors no han canviat tant, siguin del segle que siguin. Programa sencer a radiorubi.cat/lesgildes",2,radiorubicat,1970-01-21,facebook,tecnologia_innovacio
1603431561784161,post,"📰150 rubinencs i rubinenques van contribuir a crear el diari 'Avui' fa 50 anys. Avui n'hem parlat al magazín 'Rubí al dia'.

Llegeix la NOTÍCIA ⬇️
https://www.radiorubi.cat/news/150-rubinencs-van-ajudar-a-crear-el-diari-avui-fa-50-anys/",7,radiorubicat,1970-01-21,facebook,tecnologia_innovacio
